"year","hotspot","jan_calc","feb_calc","mar_calc","apr_calc","may_calc","jun_calc","jul_calc","aug_calc","sep_calc","oct_calc","nov_calc","dec_calc","1daymin_calc","1daymax_calc","3daymin_calc","3daymax_calc","7daymin_calc","7daymax_calc","30daymin_calc","30daymax_calc","90daymin_calc","90daymax_calc","dayofmin_calc","dayofmax_calc","hipulse_no_calc","lopulse_no_calc","hipulse_dur_calc","lopulse_dur_calc","ave_increa_calc","ave_decrea_calc","No. Rises_calc","No. Falls_calc","jan_tar","feb_tar","mar_tar","apr_tar","may_tar","jun_tar","jul_tar","aug_tar","sep_tar","oct_tar","nov_tar","dec_tar","1daymin_tar","1daymax_tar","3daymin_tar","3daymax_tar","7daymin_tar","7daymax_tar","30daymin_tar","30daymax_tar","90daymin_tar","90daymax_tar","dayofmin_tar","dayofmax_tar","hipulse_no_tar","lopulse_no_tar","hipulse_dur_tar","lopulse_dur_tar","ave_increa_tar","ave_decrea_tar","No. Rises_tar","No. Falls_tar","jan_allowed_dev","feb_allowed_dev","mar_allowed_dev","apr_allowed_dev","may_allowed_dev","jun_allowed_dev","jul_allowed_dev","aug_allowed_dev","sep_allowed_dev","oct_allowed_dev","nov_allowed_dev","dec_allowed_dev","1daymin_allowed_dev","1daymax_allowed_dev","3daymin_allowed_dev","3daymax_allowed_dev","7daymin_allowed_dev","7daymax_allowed_dev","30daymin_allowed_dev","30daymax_allowed_dev","90daymin_allowed_dev","90daymax_allowed_dev","dayofmin_allowed_dev","dayofmax_allowed_dev","hipulse_no_allowed_dev","lopulse_no_allowed_dev","hipulse_dur_allowed_dev","lopulse_dur_allowed_dev","ave_increa_allowed_dev","ave_decrea_allowed_dev","No. Rises_allowed_dev","No. Falls_allowed_dev"
20,1,2070849.27032258,1219046.90678571,4089156.16677419,57571852,113170191.483871,129669109.333333,75788516.1290323,37139267.8064516,17219455.1333333,8039992.82258064,3889102.39166667,2009832.44419355,722958.44,148292912,2197652.56,444407584,5313516.56,1033737968,27511806.93,4217404744,225093481.94,9706096892,77,150,37,144,37,144,1686579.07489583,-608132.13130597,96,268,1032548.93772919,2548250.12105801,22024241.7815285,70577049.0792818,172128743.297186,125955047.009494,66812837.401973,30631370.2930408,9092666.50430064,4776193.69739712,3710286.35090976,1577069.62614132,431277.192121396,164770210.562595,1372942.52937861,604390862.154746,4702201.39748953,1125045210.92873,23664074.1208746,6057137594.24609,377404978.395687,8520281572.23153,55.0107427113689,100.15349629987,37.8189898917917,130.909499916248,29.9810397585388,128.681360938121,2154211.10734828,-732340.573277725,96.9434940507635,242.063405385707,95756.5476624189,280488.024807749,2046579.6358172,6047174.83249833,9611586.65606823,8321757.17812706,5087612.10894891,1490249.12996057,732145.04692314,496478.700737135,168553.562844228,155636.738669934,27662.4673644442,11127257.9202533,111592.542362508,31744228.4585377,257172.800402418,89196268.1776822,1621457.80902161,315749268.111295,19486373.3275992,1069158484.40977,4.22124423738569,9.77199974865653,3.36996720004827,6.64776497147977,2.01431273901835,9.62003557230346,161618.707596222,-49892.6532739171,5.62694682106376,15.4851220322307
20,2,1068718.95008065,605920.880625,3114763.33951613,20336498.6525833,46001708.3571774,60387990.1994167,36609877.2512097,18271681.0160484,8432574.79133333,3944683.61201613,1904814.97566667,977239.4875,344063.46,68890022.25,1049011.145,205171615.3675,2543136.4825,476585969.365,13379449.87,1928983718.615,126882326.8525,4343570703.9925,93.25,170.5,26,113.75,21.5,111.527777777778,1006926.98900341,-271951.941203103,83.75,280.25,502064.764605224,3368120.52899362,14246257.538032,25454995.39335,55267248.8066216,28593601.3906124,17362980.0705362,6339198.82420975,3205990.70468506,2115240.48726449,919518.187791659,524983.513112938,236860.82355172,51806002.0181978,799024.244659477,145323850.992533,1488978.83652139,279887693.972062,10550866.7527486,1175843788.33423,115924275.150385,3126503245.63115,75.1437355577946,193.956567399669,29.4418114731088,110.324635573605,31.2063315699343,112.372118266645,1013560.04226232,-226970.121973515,98.5964806989068,227.344742673682,40337.716452995,182914.73402569,1064720.78923824,1510881.65458656,4309097.24982189,3291148.62019755,1726187.78396139,754898.961504943,337630.077589685,172066.877551056,73634.8626574124,51890.1674813412,20073.5186440517,4644216.40175121,76090.8713405766,11139132.2819508,160431.708740328,30516428.0602548,948872.499360323,93143001.780396,8218560.66145116,168716939.300781,6.18484086841345,11.5389191394206,1.59044190768909,6.33965458834427,2.238758401823,11.1447673864019,79676.2612548509,-18838.2172367635,4.83934766927268,25.5256066743052
20,3,2137613.94774194,1260754.51928571,4117163.42967742,61047999,117591486.709677,132100649.066667,76943785.2903226,37678850.8387097,17473244.8333333,8165398.80645161,3951804.63333333,2043690.0683871,748712.88,151739392,2274625.25,454524064,5499813.38,1056985168,28523201.01,4314524560,229199225.24,9990712816,77,150,38,144,38,144,1685486.7294898,-625207.48631579,98,266,1111068.67887635,3906750.6014968,20561795.8300349,70642093.6461968,187658106.41035,118006028.884052,76371160.7800466,28561491.1616005,12984663.7366762,7506896.11083577,3981439.51868468,1456393.23932616,546567.213858735,240566903.055014,1761281.31599093,582225347.043313,3274984.90453577,1369491011.72177,26712911.89346,6140069823.57607,400894204.39928,13443835077.4722,47.4767960589379,150.517360189464,36.6862997969147,120.445286501432,41.5556356410962,149.362546030199,1889775.31306118,-1000475.03563986,93.2776935817674,274.423661404289,59602.964008302,317322.991976906,1195405.26501479,4447076.53742536,16289348.7110528,10535620.234972,5236738.78789521,2541053.18784083,1160666.01622167,395665.61247275,265276.098370138,89472.9417713134,43051.5378806026,18770595.4591038,147177.322823355,30566280.3405673,369358.878129306,87019778.8239957,1425428.27487442,494716655.036032,21760746.7356005,959143178.425561,3.41402073178906,8.8728250907734,3.03129460348282,10.5061471091118,3.37790103380103,12.0378081638133,201341.611786297,-64579.5211248321,9.50500496281311,24.1397767325398
20,4,8837371.94845161,8750267.18071429,8491226.24690323,90914416.1133333,185021752.877419,191658529.92,117219239.587097,58218774.1548387,27273525.0866667,12776390.9516129,6178281.42333333,3170987.82329032,1274907.186,214736912,4172643.34,643700320,10135193.466,1499279993.6,54039855.328,6202435504,403988604.316,15364979324.8,136,152,44.6,143,44.6,128.7,2788073.54550898,-866389.184121125,86.4,277.6,1619589.39845381,2371719.26924358,23342415.9231603,105815593.088765,314599475.781757,238591663.829999,146739582.314366,52908453.5505498,28541219.954705,14099502.1163996,5020703.60035997,3617778.11009948,785648.62822312,256679919.255153,3025735.46163689,1070569477.30181,6402210.71373766,2215786516.37761,30286468.5725852,9867696227.54441,665451471.01095,24624760854.3427,36.3745365841314,158.168197080493,30.5907145047095,137.745372287068,29.4194119400345,134.310739795212,3133671.50437151,-1095259.30855554,95.6083401775919,271.382443741523,104282.735671593,139597.789225581,2092053.68086784,10798463.9152007,17295572.7266138,13402538.7587796,7141267.80764283,3003129.79985656,2064702.45488887,896511.065848746,486618.950888588,274473.144710223,49893.538554783,25401511.4786339,191714.783559737,62759257.7314456,340879.527937923,191258262.077037,2014887.36629973,487103404.823525,40652215.27253,1838916118.54381,4.18528346640989,11.0906248364015,2.478191901627,11.6234085752256,2.93269206203986,12.1158938027965,172264.729223752,-122798.630915136,9.35501573360525,24.9848069644719
20,5,20375186.3241935,38291618.5142857,28490350.1677419,104132023.653333,253838116.645161,282854145.706667,209730755.767742,117058313.135484,57982360.12,27510046.1096774,13049498.56,6460401.46774194,4628544.05,293732857.6,14075887.1,880362086.4,34218985.35,2052513536,191399078.6,8650496060.8,1367994350.1,22689119686.4,364.8,158.4,62,156.6,62,156.6,3101948.56593888,-1215773.32881832,102.6,261.4,3583828.51775725,1369103.50499701,20102900.3264692,182230011.374737,410440491.252573,347441638.709811,218881040.643458,106756606.819268,50653371.0271571,22515752.875522,15333699.7140129,7013940.17323412,1177279.14530501,414330418.553535,5169057.04493072,1218545322.06496,10529966.8377843,3642356506.91367,50295436.0264919,14046266166.83,689324559.73431,36314991676.5695,64.7959743095562,146.051515453588,54.0529843556229,113.454198537627,46.6681962789036,143.35169494478,3960236.72770484,-1331765.27309863,108.416499219416,272.656731920689,250670.19598769,173723.801320641,1171938.09870028,16146897.6443487,24749914.6455846,38641915.7071738,15707745.8935141,8205823.66535596,3330008.89632482,2520917.03638472,1107209.45777902,617443.767806756,78073.2691358862,27293038.6173578,388714.888288272,125527782.755565,676170.601562569,305582353.894468,4279883.80281131,1198784813.26119,41013367.7487856,1707542176.84498,5.16688010461163,11.161401029909,3.43749707724201,8.16391685022973,3.0018352115876,13.8396311630029,283832.393411247,-106553.078496068,5.7954959173128,25.7646814629715
20,6,12506074.216129,35104281.2571429,47415324.1806452,194163503.44,397729143.432258,406466328.746667,312594374.606452,186976348.232258,97365366.5333333,47302661.083871,22466284.1466667,10989108.6354839,7793125.3,432267404.8,23676831.6,1295093542.4,57670309.9,3018592083.2,321776626.3,12742038688,2350440080.1,33996455977.6,364.6,151.6,65.8,169.2,65.8,169.2,3585173.08901704,-1831274.26249782,122.4,241.6,4471164.00137876,2553024.54015713,30411233.0706743,446090191.862759,645482185.514908,595648128.336081,369314859.220188,305246849.619636,136638107.79615,51931912.9659549,24013218.7383138,10576468.4830265,2106295.52801508,877725495.074067,6471848.34318064,2639761733.13604,17242714.1003073,5912569156.84151,96243461.0253328,25010974499.0502,1175453975.68108,55156924781.5242,47.053137270594,173.781187564041,53.9376511540031,173.249465453764,61.4252235593507,167.257574566221,7406486.90580298,-2445943.96566043,102.580171118956,268.589127526712,489457.183324133,271046.861550462,3046270.1618647,28592976.6779173,72220202.1072873,48526191.5411864,26520735.3078565,21434319.8122545,10960079.6837661,4444409.13360525,2173917.44593996,1295298.29482166,119349.688612766,83678059.124586,404769.113239535,248386916.035306,1047831.14459733,373099868.456713,6922210.56904639,1467415737.56756,71743801.8822254,3681104195.8731,4.35916406947188,9.13310403124429,3.64847233594395,11.3215830439562,4.96002234523185,14.9453812914155,912513.40688721,-167140.333334329,6.8475043651415,18.3297146737296
20,7,16985.8374193548,11378.9825,7808.13064516129,1698869.02566667,3916259.37903226,2611557.833,1291585.17129032,576947.634516129,260018.558333333,122024.778387097,61498.2673333333,33759.8561290323,6190.82,4149145.25,18916.41,12441580.25,45222.08,28957357.75,224184.67,117934408,1043794.19,260103862.49,93,132,35,115,35,115,73571.3309836066,-14797.0677557756,61,303,24489.4958823355,9783.21095998395,122117.227232427,2793557.13359336,3572458.29626378,2310974.38285611,796727.045075759,535445.320436253,200666.75672694,104381.702690205,50859.9804512641,29950.436392899,9094.35727183375,4954063.70901046,25427.4191201477,13609166.0611825,56512.4008574485,31742756.6298769,260709.374122796,109564045.731879,4008910.35470956,200145094.450779,99.444785064552,142.547039914993,35.1626741476357,120.741383522283,37.0158014558256,49.8582368757343,96053.5527163214,-11831.7225553217,45.7171412308235,341.411733533605,1249.98490878439,1170.04927608581,11320.3598476348,169064.134602752,241380.927596017,188217.750031347,72724.8151504755,37920.2205528107,14292.5765662705,5611.97340719178,4634.84647532566,1421.70320004624,612.366419339294,287088.48352403,1613.6498998536,727294.371268374,2893.66805125835,1724584.78661946,18244.8647795038,11591037.5930119,312403.028257748,23045909.8029166,5.33369861086831,11.9842215240584,2.66960928700864,5.89717686222866,1.69203964658082,5.0741358150146,5849.23136263808,-1382.8192842786,4.1271958601661,19.8552308651269
20,8,5966.49774193548,4090.00964285714,2963.4564516129,548305.337666667,1493480.81354839,1003736.487,493644.522258065,220165.47516129,100684.231333333,45536.22,22872.618,12576.6648387097,2263.03,1581819.5,6999.96,4743125.74,16666.37,11041486.36,80596.64,44964675.47,363245.06,98112647.34,96,133,35,114,35,57,34266.7160377359,-5831.6607073955,53,311,8661.24350165395,5082.03139301813,12066.251278711,884324.485721234,1749998.89363761,998191.011465669,423095.049360571,178447.373331889,106094.071058993,48377.3298857779,24257.4519409711,9544.64482156707,2223.75912589558,1717738.17787719,8917.05046050661,5258193.95584144,23812.0862155584,10447449.070914,117968.560941902,51864106.0414368,635886.667322176,101271528.804534,100.054469996132,105.56178029743,36.4721791521879,116.084189604968,26.7924558435334,61.8703485674341,26880.6934161458,-5851.27342524719,57.7969579899218,352.046783728292,364.464061651404,242.718389082941,701.284202491151,37454.1583566882,103951.10230679,53612.1529214337,27524.2424093351,13755.3987542528,9270.03923614854,3226.89864668754,1909.13364824793,731.017103846453,245.197375464864,108878.039067025,804.664261816759,292831.107019843,1784.93951164271,786659.778148988,7066.05452088643,3365333.70108565,64261.2186441568,5270002.02187912,8.17193991942331,12.382688840176,2.24551994871581,7.33045765383868,2.15823422197718,5.72981524475617,1454.0808374188,-340.792418866,4.95886198966764,20.5448740507709
20,9,46377.8290322581,9005.37285714286,48933.2861290323,146254.616333333,555609.518387097,1087000.31433333,1401110.24741935,1212248.72709677,1119203.636,626829.002903226,303827.444333333,142172.883548387,0,3866727.25,4294.04,7468395.63,21059.96,13672696,283430.84,42776377.49,3075334.85,112821205.86,49,197,1,122,1,7.625,274995.911101695,-131874.228130081,118,246,65558.5591993974,9000.52015572522,1525775.39010021,59269529.0867954,62001053.3594913,29032506.3327246,17278316.4185792,8833850.67173146,3279888.76095658,1691779.19694019,1230492.97829064,502300.902545442,0,60856736.6672929,0,267653011.030376,1339.05935233836,559946382.70438,59616.5146335817,2175325793.84971,58015269.4596255,4910439813.99048,64.4244237503735,122.61752847617,42.0436278129928,87.5541045477148,42.0894254003651,105.065081259934,851880.082098644,-399022.833302389,86.7231321372092,292.122505476815,3585.47614711459,510.013691193844,117139.170747123,4594690.59951444,5400591.79270217,1663393.10771024,791749.655289029,623072.552564782,333822.981483066,130651.174961016,66943.3112127471,50032.1199305607,0,3867458.53157285,0,13409463.0067597,98.1788394884955,36785566.1202147,4387.10379744602,131365531.583851,3276435.99992485,396183442.179893,3.43935191020137,6.96925901857903,2.84907072717324,8.87818048100453,2.43607856095769,9.34889467060566,86316.1120737503,-24870.1289090253,6.69380296468735,22.1518295788905
20,10,41981.2258870968,26697.2940178571,1144871.2608871,5438611.31566667,4737684.78233871,2528776.202,1219258.04346774,581754.463387097,284874.436833333,154859.50733871,75321.77575,40642.2462903226,21129.9825,6171839.875,64607.54,18461868.25,155828.805,42944046.9375,780612.375,175889621.375,7936973.3925,388943558.9775,63,113.25,35.75,118.75,35.75,118.75,78573.1521190972,-25615.2344708878,86.5,277.5,47024.5045090051,28011.849950533,1416663.45396885,10308772.3927542,7358022.18849743,6254810.18531932,3188890.78780634,1191439.01144043,450395.175041165,325107.752942314,107594.414144204,93333.2168857117,16638.2318107084,8037348.48475861,43306.8013272011,25131430.3632741,147399.457107026,80184782.9827595,715722.955857446,339900860.918841,12021237.3082345,588844014.99575,84.8216246515512,97.4120499701821,46.7221850983333,102.972808937891,37.6888507143594,94.1432512244792,156688.02896954,-46975.787849309,73.4544317456894,253.098433343694,2797.17342662253,2072.35877627572,136789.420018217,896854.677689204,652685.353549526,290817.082894513,193842.190710549,77157.1968908099,44161.9091553788,22375.21500977,9631.41903470623,6178.71369800812,955.979580860825,757207.425789891,4663.50746717847,3121852.62786765,9990.43306391586,4412798.47445166,53360.9914746885,18680783.1553498,1149986.52605904,69812701.196986,4.11247752369382,7.10136246003967,2.71654669074342,9.72254047906317,2.50333673092537,12.0091613903758,8511.01835524459,-3501.02022564097,8.19890434336849,26.29396695178
20,11,27233163.0887097,35602259.6428571,86089106.2580645,274968816.533333,274211729.548387,149044625.333333,70281568.1290323,31698869.2903226,15169355.9,7915939.01612903,4136378.95833333,2305210.84677419,1299791.62,332643808,4841373.99,997866336,12969639.75,2322974784,68458739,9469202496,420895646.5,21472830864,6,118,35,122,35,122,3228112.07017544,-1472393.57352,114,250,12800643.876617,47032647.5224628,99994936.2541272,313937143.658673,424347895.75014,204331436.647072,97159859.1946432,56953059.133586,23554206.5578289,13256179.6417055,6372948.46029016,3082332.10213443,1018352.59751656,414015057.265505,3779887.04693137,1070200734.65212,9909095.34423128,3441463809.29987,82879811.8641223,12806153684.2099,575618282.771366,38398934892.8772,17.0832741841441,150.343597859144,29.3382530082017,161.503463231493,36.6894168625586,142.010954917641,5387368.89469597,-1831841.64772724,78.188437235076,244.43330710195,1003285.11060916,2466411.50087345,5421487.24213601,26293950.3104898,43040881.5744851,20708518.8327514,11039559.7473191,4154155.58223208,1755550.80085569,841206.230060515,607355.509933408,365170.717856057,50221.6531836355,39948057.0898902,172814.427085758,114710566.865811,789440.662871913,323752699.247796,6063726.08406424,1246075870.72776,64763245.5521349,2962783866.4,1.50468316484476,9.51534852683544,2.82542756935582,12.601783307502,3.15399034037255,9.35187463508919,293441.348914595,-180348.714402784,8.93708228366449,22.7019238773733
20,12,14191081.0430108,28656160,75290371.7849462,389809916.444444,658286422.709677,611771410.844444,446344805.849462,275099515.182796,149716954.933333,77459829.3333333,37473462.4222222,18417459.344086,12064562.3333333,687808234.666667,36340085.6666667,2056762282.66667,85545730,4793869290.66667,418853886.333333,20173645952,3488998341.66667,53218644256,136.333333333333,145.333333333333,60.6666666666667,173.333333333333,60.6666666666667,145.166666666667,5506211.41900587,-2895696.91781682,125,239,9613210.84912593,4619299.61397329,42893590.1299499,739952840.899635,1546580717.67615,1564447826.25216,875834136.495813,387148935.796401,175184637.971989,110788256.227512,64423536.6687261,32732541.9481495,3256852.41472445,1578734499.38693,11065764.7487447,6471834162.71228,28184739.1330484,10278808406.8905,102902771.273849,57943378491.2967,1984087149.20098,117597513238.839,45.8087752518865,140.334124205013,58.0462291960915,119.646878434966,66.6394996767243,159.985304422056,26024047.7951217,-5786159.41627821,89.4520366173238,273.121160990559,554320.802557608,312542.643863752,4441012.14429017,65370614.0521416,89439230.3997415,130942126.964835,82978124.8736612,32050022.6127591,22563367.4977333,10330043.4041275,4102138.96278889,1872748.39273568,177841.847018345,161921951.502022,940410.664027685,500956673.596352,1669594.80774621,857771345.893238,8035474.87093089,3357810716.6276,177572896.020913,12257446568.3788,5.65219701125364,12.3272602772961,3.30674506351352,7.51564828958362,3.46439968484143,8.99216302484274,1460482.13733516,-567196.518388884,5.67141286083497,25.4581378060393
20,13,16344208.8387097,22605148.8571429,61544143.5483871,333174460.8,658993244.903226,669611814.4,509184077.419355,328567737.290323,184195723.2,97439454.1935484,47862426.4666667,23343583.6451613,13413425,713973376,40289208,2141680000,94556878,4992815936,451371136,21040889152,3047483092,55807347200,27,150,63,179,63,179,5695609.35772358,-2930402.09128631,123,241,10780216.9366959,6317042.46222214,30561806.834991,646396606.566696,1676657958.28616,1325198450.42207,965953398.101846,720427710.873541,232112231.834143,171753666.339971,74132106.615944,28978507.0867581,2936840.58377118,2143346386.24957,9801902.90209945,4212313554.45094,29698482.8568937,9477834988.56551,155071561.66438,41740855945.6182,991563570.000373,132394120645.222,70.7575601155404,148.845725895138,44.5254489814397,115.980021608993,55.4006548214238,119.071570993401,24782732.6397458,-6504607.98546823,91.6943065160885,312.474707641639,542618.654716037,449912.631942369,1688357.6479452,50077969.6995931,122614614.599985,142060711.986547,98435913.3763473,45163553.4723294,23717728.4145812,9577051.97193702,6675314.38965429,2454526.46793998,282985.815539241,144530782.465652,1088965.39763015,346956847.751234,2387683.41250457,837467594.42679,10451771.8316866,3603500882.33949,90930331.1217226,7475489754.87772,5.55915619046427,9.12770617038477,5.09789142786758,8.06028819875792,3.10967739840271,14.8094934766414,1724107.48597048,-402845.128419299,5.77400488043204,23.4718931708951
20,14,29794914.0322581,47947322.297619,200367954.365591,846195375.822222,1196840669.24731,997281415.822222,684002297.11828,420944629.505376,234046302.4,124330150.451613,62495476.4666667,31032532.1397849,19414708.6666667,1295820842.66667,58805873,3884838101.33333,140560085.333333,9051175786.66667,724441276,37860892181.3333,4822871842.66667,96140680576,141.333333333333,142.666666666667,58.3333333333333,173,58.3333333333333,173,11968544.9171276,-5025703.4504183,115,249,14346487.6053795,24704426.2958278,173534053.344598,1440093829.32179,2561325114.0988,2144687444.15563,1148341621.75736,789921874.865388,406583375.015168,156885363.323384,88572021.234121,47222915.4753441,10387261.3828171,2163299065.62276,23541814.3795527,8601685972.71678,63969909.2676408,19577770366.3535,358691397.077191,84625461166.3119,5691630574.08081,160500739099.373,43.8413773943903,158.143014602363,54.9233611935051,176.920325342566,57.6421258947812,133.213363237679,24264583.7909708,-8834783.65323571,88.7145473745962,337.142056928327,1216511.58297757,1800381.68825355,13463788.4685655,63786893.1460295,159845359.756536,108320558.153782,72345258.9933193,44390568.6616286,20595992.1847464,13070801.4514978,6865586.84454498,2728038.16493946,825157.923706838,207169540.733986,2429590.29119067,596124745.431776,4679977.11550183,865816052.323655,39855860.6679944,5076772174.59986,294178436.294949,14735465697.3023,3.13335993513465,9.50350352282791,4.11984628980281,11.0538496306787,5.21807592915138,10.4081958913555,2465194.66641019,-814562.46042432,4.6813732109343,21.0888389344482
20,15,27891100.5403226,43635876.2857143,132298591.870968,395172680.533333,379918262.709677,204773817.066667,95962983.7419355,43490587.0967742,20538646.7666667,10674221.0967742,5613737.51666667,3169690.25806452,2053765.5,467780192,7144396.5,1402147328,17958847.75,3264530912,94161959,13292180256,570411841.5,30190772256,6,116,35,126,35,126,3931194.112,-2057020.01569038,125,239,9674629.26984406,37323344.4003664,165790638.541621,414247357.674705,397132622.214628,366358344.829102,150429438.143971,57239838.4000459,30030663.1365181,15777666.2272574,7527824.62259739,4365016.52253727,1108550.86830407,646072964.35523,4191580.83959912,1792137290.62772,10998298.4470433,4119211419.1706,125368824.384894,17518089842.791,664112094.814414,46607299927.7036,14.7094551327173,100.246029012837,44.0184195223264,106.186033773702,48.0674315773649,132.432925448287,5174418.02442098,-1865956.53695208,108.025827621575,215.854575491627,634128.225105855,2287072.97567372,9944180.66982635,43504428.8749822,33304987.5259568,27846133.1177635,8299089.29664504,3699366.56601329,2483730.08646997,917272.429424709,551850.737049792,414138.878564113,69277.9138171094,30400254.3077046,435158.870710919,143413245.437682,882026.005003938,276213386.482954,7278814.82993752,1523893538.02603,74993351.4389654,2550878099.85904,1.35092590237036,9.64952713395469,2.3542097650934,9.56053760214709,2.35388337692712,8.93835160215385,524202.032764008,-197595.508809934,7.05059892828576,13.2082768409979
20,16,918351.169032258,1633585.76357143,34532353.3548387,176424201.066667,130445977.548387,66063158.1333333,30888051.0322581,14556107.7419355,7653502.91666667,4579980.30645161,2382988.746,1345118.65064516,0,188304944,991769.75,564854240,3032257.06,1313959840,17843131.7,5355774368,245407160.05,11591310856,54,106,36,104,36,104,2056002.09607143,-913923.904285714,112,252,842855.393199507,685428.316643151,35092117.7773209,162157216.960922,124730347.218875,70288014.1523645,29316281.8309957,16937080.0567389,7149258.44591024,5210121.13794437,2832664.14919795,1226086.53464014,0,144913256.434349,931661.016305164,642152290.58255,2242908.55622797,1026166478.20443,15476254.6924057,4860269550.55342,218498989.700029,11766910179.2119,70.7162338312482,126.38307497371,36.8033557850868,111.921575746499,27.4455132667208,113.938591161743,2481428.286275,-1103787.23288123,85.2383545907214,255.166529205162,77904.9194002115,52655.0741293629,3075114.98299077,10038679.496783,7363469.38218655,3541563.20861443,2755255.1153793,1266995.1382551,592428.036575465,395367.052474985,181114.195837487,69007.4367873615,0,15270812.6777895,55613.2328755219,30533092.8146712,272975.885826423,122628544.028877,1645182.40846656,359812303.987368,22547178.7425009,716760410.525313,4.83193294435041,8.94075562774669,2.3020227397792,8.29511273447424,2.27748975116992,7.66242947531864,211155.954754546,-85167.7455441876,8.31071098512039,21.9385156875942
20,17,2543073.02209677,1673980.42767857,55030353.3425806,430761524.7185,392843250.188871,205588344.5005,94281689.2712903,41813384.5919355,20388589.2685,11117532.9114516,5923305.69466667,3396053.35790323,161836.205,510853056.75,1947625.7,1526195821.5,5803567.075,3547201107.345,32164655.16,14427340749.595,594876036.93,31320041066.365,220.5,204,18,85,18,57.3181818181818,8588090.22360566,-1892804.9140112,84.5,279.5,2643768.75324092,1083425.31744309,90139410.1810922,706312088.145088,513692988.79699,289516698.798026,171107001.405709,48086794.4479376,26243147.3142526,14798440.7612291,8989050.46925747,5508339.3737172,887669.088205482,907862365.326535,2711781.31325918,2613374846.18483,5521873.06221529,6229380858.84796,28088378.6651124,27346231700.8724,880017726.278346,57041137607.9472,92.2250224733725,109.271425561747,41.5221371751977,133.852208877215,39.6798460831633,89.7320765134646,15725544.300598,-3540041.02991364,49.877058094833,311.632649550796,153618.329369357,79176.9064892907,9050655.47295558,48069139.5617187,33036812.4992362,20925959.1751017,11148173.3787317,5060311.02075345,2008568.35213615,1010313.06900903,502560.9013825,291474.790604346,66848.5292625406,57527831.6703097,241263.470975042,164518273.02838,449136.922482641,495655484.106252,2041395.93832836,1924534390.48111,59661445.0292912,2748761092.97327,5.33865857170895,9.07038668217138,3.3382697670022,5.83640594780445,2.56719292094931,9.2481696458417,1247028.52933183,-265017.98664046,3.12509714799817,19.3784909595153
20,18,340324.686451613,220339.467142857,1201060.63709677,88123314.0666667,82557414.0645161,43334034.8,19801774.516129,9055646.61290323,4097338.88333333,2301141.68096774,1260187.68733333,734817.943870968,74950.43,105889832,333926.98,317231544,889779.11,738238048,4856772.48,3005574704,53952450.11,6473609746,88,113,35,104,35,104,1931638.47431034,-365722.57754902,58,306,441095.334003262,264520.499064188,44613929.1925563,216511034.07619,112287324.03001,56137938.7955311,32885973.8692511,13533628.2155646,8195237.59416518,3733196.13920298,1736375.23933102,962759.100001397,137299.225899177,166792661.764055,465980.066847522,608831561.052217,935639.353569653,1444374965.31066,6681566.41954539,6058309293.10546,231533423.00142,15335383090.8658,62.5091814408079,90.7278403225355,29.7585803654511,87.233898539911,39.1529412695672,117.730581742711,3528201.30478341,-658019.759269132,48.9501296505332,335.684889019467,24272.1188732948,15395.9056538089,2203753.03127484,11292278.5012325,8410384.79194317,5166545.98866403,2842125.24134199,1122053.8299601,527478.151666034,285864.826772826,194753.029610137,83892.0905689143,6737.54656691665,17511701.3760279,32284.2821101503,55377266.1608333,69242.0752977068,121304491.429825,542100.544898014,512433821.504962,17362395.4721127,1093622999.58278,4.12908834926784,7.08913643229753,3.48467131669167,7.08479630320799,2.8092813679832,10.3519280579058,303311.81327011,-48574.7500563767,5.55370724350214,17.3350133327767
20,19,35000.7625806452,10602.8389285714,23767.9238709677,153918.329,328810.840967742,224510.928333333,262075.489354839,386247.371612903,560709.228333333,740409.141612903,284378.888,133367.503225806,5665.93,3110256,18395.8,6077976.5,50359.29,9946139.01,323809.9,27929277.05,2092500.86,51936282.32,86,271,2,34,1,2.125,213688.779674797,-108937.864315353,123,241,99389.2649888813,20932.0172782673,1613821.39297421,61021876.6978207,45124947.9709979,23181067.3562823,15975690.543119,5213621.82059784,3344783.08524445,1458880.04489471,1140990.36854923,457797.583879492,0,68192270.777025,5694.59137481244,165136104.90586,29866.8192173419,512659267.414368,230897.341215241,1973430384.16418,47666631.2148095,4325115752.11945,83.0238548987545,128.803775445907,26.9154639012413,121.129807363264,33.0171753570903,105.491719522513,787023.314872174,-267747.858485744,62.1046961734537,224.062860837439,9022.65444632217,1453.28236833033,104573.26654625,4006519.20845784,5231389.34673783,2085529.26684423,1240466.02968632,442010.205897404,263902.738391349,172624.866168987,67422.3587785396,47058.892008087,0,6691824.10600067,565.157741332864,14753175.3020891,3355.15784318611,46581420.0439223,23113.4488072522,186036896.488582,4100997.59783178,406311056.585426,5.23418178500142,9.34017701874254,3.01078567688819,10.0063419001177,3.0901561275823,8.0295492826961,59172.6753770616,-20073.9844080332,5.2958513403777,20.7715916498797
